employeeID ,firstName,lastName,gender,jobID ,companyID ,distanceFromHome ,yearsAtCompany ,yearsSinceLastPromotion ,yearsWithCurrManager 
2940,Amilia,HANNON,F,3320,126,11,12,2,11
2941,Calla,FALK,F,388,275,24,4,1,2
2942,Gisele,RAINS,F,2236,1539,3,2,2,2
2943,Jaqueline,BROUGHTON,F,5238,4396,3,2,2,2
2944,Peighton,APPLEGATE,F,1465,4962,4,5,0,2
2945,Symphony,HUDGINS,F,3000,2568,3,5,1,4
2946,Zaira,SLONE,F,404,2334,2,1,0,1
2947,Barry,FARNSWORTH,M,712,1406,4,5,4,4
2948,Dion,YOON,M,4532,2342,7,9,1,8
2949,Perry,PERALES,M,3706,3911,1,10,7,4
2950,Quinten,REEDY,M,2659,5256,1,8,0,7
2951,Salem,MILAM,M,761,3109,20,5,1,4
2952,Cosette,FRANZ,F,320,1600,5,5,1,1
2953,Freyja,PONDER,F,1249,4251,10,0,0,0
2954,Kaci,RICCI,F,2640,3671,25,8,7,2
2955,Kierra,FONTAINE,F,3382,4055,1,12,6,10
2956,Lacie,IRIZARRY,F,245,1156,24,5,0,3
2957,Lizeth,NEW,F,3235,3537,4,2,2,2
2958,Rosalia,PUENTE,F,2853,4661,2,3,0,2
2959,Caius,SELBY,M,3169,5024,8,1,1,0
2960,Ewan,CAZARES,M,1036,4812,10,24,15,7
2961,Haven,DOUGHTY,M,2205,2014,4,2,2,1
2962,Idris,MOFFETT,M,4704,2554,2,4,0,2
2963,Ruger,BALDERAS,M,334,5013,9,3,1,2
2964,Camden,FINE,F,1633,5392,18,4,0,2
2965,Claira,SMALLEY,F,4616,3579,19,3,0,2
2966,Kinsleigh,CARLIN,F,5178,348,1,4,1,3
2967,Noah,TRINH,F,2418,3346,4,8,1,6
2968,Presleigh,DYSON,F,5354,739,11,20,9,9
2969,Unique,GALVIN,F,3688,2270,6,24,2,15
2970,Abdulrahman,VALDIVIA,M,1878,2395,7,10,1,9
2971,Coy,BENNER,M,3214,4763,4,7,1,0
2972,Daylen,LOW,M,4731,3779,2,33,11,9
2973,Graeme,TURPIN,M,2464,4604,15,7,0,3
2974,Johann,LYMAN,M,66,1942,2,1,0,1
2975,Palmer,BILLINGSLEY,M,2434,2614,6,5,2,2
2976,Sheldon,MCADAMS,M,4757,4849,9,20,11,8
2977,Tahj,CARDWELL,M,2765,57,7,8,1,7
2978,Torin,FRALEY,M,1184,4782,1,6,1,2
2979,Cambree,PATTEN,F,1826,1522,1,5,0,2
2980,Harmonie,HOLTON,F,4454,2556,8,1,0,0
2981,Hillary,SHANKS,F,3020,5289,25,7,1,7
2982,Zora,MCALISTER,F,4978,3525,13,2,2,0
2983,Campbell,CANFIELD,M,5463,12,23,7,1,7
2984,Lev,SAMPLE,M,3787,158,7,5,2,0
2985,Lucius,HARLEY,M,4999,4879,23,7,3,7
2986,Marquise,CASON,M,2820,566,6,1,0,0
2987,Jiselle,TOMLIN,F,4426,1937,10,10,1,9
2988,Jude,AHMAD,F,5359,3211,1,4,2,2
2989,Makiyah,COYNE,F,1350,4603,1,8,1,7
2990,Noelia,FORTE,F,2673,3765,28,3,0,2
2991,Taelyn,RIGGINS,F,3060,1853,25,4,0,3
2992,Ammar,LITTLEJOHN,M,2885,939,5,14,9,8
2993,Hussein,FORSYTHE,M,3753,4154,17,11,5,8
2994,Johnpaul,BRINSON,M,3147,4513,18,7,0,7
2995,Keon,HALVERSON,M,2771,4506,2,10,4,7
2996,Maddix,BACH,M,1368,5118,10,5,0,4
2997,Tzvi,STUCKEY,M,4794,21,1,1,0,0
2998,Avani,FALCON,F,2594,1474,3,6,0,1
2999,Dominique,TALBERT,F,5414,4033,2,6,1,5
3000,Eleni,WENZEL,F,682,1791,2,19,12,8
3001,Emry,CHAMPAGNE,F,2282,1106,8,6,0,5
3002,Heidy,MCHENRY,F,5147,3227,16,13,3,7
3003,Nori,VEST,F,3809,3129,9,3,1,1
3004,Rosalynn,SHACKELFORD,F,4734,1340,2,10,0,7
3005,Serafina,ORDONEZ,F,4870,1432,1,16,5,13
3006,Zaniya,COLLAZO,F,1431,5388,4,5,1,4
3007,Bear,BOLAND,M,1737,1400,5,1,0,0
3008,Gaige,SISSON,M,4099,5578,2,9,5,8
3009,Jakari,BIGELOW,M,1179,1540,15,11,4,1
3010,Pierson,HYMAN,M,1191,1751,19,10,0,8
3011,Rishi,WHARTON,M,1794,3430,7,4,0,1
3012,Zaylen,BRUMFIELD,M,3838,4626,1,2,2,2
3013,Adina,OATES,F,3360,3230,7,22,11,15
3014,Akshara,MESA,F,2106,2930,4,2,2,2
3015,Chevelle,BECKETT,F,4133,2533,11,7,0,6
3016,Karoline,MORRELL,F,2332,5174,11,5,0,4
3017,Laken,REIS,F,4270,4938,1,17,1,9
3018,Lillyann,ALVES,F,1030,2074,1,9,1,7
3019,Lori,CHIU,F,1811,1008,2,33,15,12
3020,Nikki,LARUE,F,274,1720,13,4,1,2
3021,Rosemarie,STREETER,F,3213,4430,23,3,1,2
3022,Ryder,GROGAN,F,4795,2531,26,3,1,2
3023,Zaynab,BLAKELY,F,3092,5407,2,3,2,2
3024,Alek,BROTHERS,M,2546,3082,29,1,0,0
3025,Atreyu,HATTON,M,2010,611,2,9,4,7
3026,Aven,KIMBROUGH,M,5298,732,18,24,1,7
3027,Avraham,LAUER,M,5002,1270,7,2,2,2
3028,Jacobi,WALLIS,M,1999,4913,2,2,0,2
3029,Jarvis,JETT,M,5435,5240,26,11,5,9
3030,Jenson,PEPPER,M,2897,1649,22,3,0,2
3031,Link,HILDEBRAND,M,1072,3084,21,3,0,2
3032,Wiley,RAWLS,M,1959,2802,2,1,0,0
3033,Annamarie,MELLO,F,5131,4709,22,19,11,8
3034,Aspyn,NEVILLE,F,256,4303,4,6,1,5
3035,Dalila,BULL,F,1922,4756,5,3,0,2
3036,Everley,STEFFEN,F,2310,731,2,3,0,2
3037,Hartley,BRAXTON,F,3986,5398,25,4,1,2
3038,Ruthie,COWART,F,1438,3478,18,9,7,8
3039,Wilhelmina,SIMPKINS,F,30,146,28,21,3,9
3040,Yarely,MCNEELY,F,2547,2668,6,1,0,0
3041,Ander,BLALOCK,M,569,1286,10,5,1,4
3042,Baron,SPAIN,M,361,1246,17,5,0,3
3043,Benicio,SHIPP,M,4991,1102,2,8,7,5
3044,Boaz,LINDQUIST,M,3870,1168,10,6,0,4
3045,Forest,BUTTERFIELD,M,227,2872,8,7,7,7
3046,Jaceon,OREILLY,M,3806,4660,11,0,0,0
3047,Jahmir,PERRIN,M,5507,5167,18,0,0,0
3048,Keelan,QUALLS,M,2018,1833,1,9,7,8
3049,Kilian,EDGE,M,666,46,7,6,1,5
3050,Leeland,HAVENS,M,3881,3947,17,20,4,10
3051,Malakhi,LUONG,M,883,5015,28,15,10,11
3052,Pranav,SWITZER,M,2469,165,14,36,4,13
3053,Rowdy,TROUTMAN,M,3658,4183,1,10,9,9
3054,Yoel,FORTNER,M,3934,1208,1,5,0,4
3055,Adalina,TOLLIVER,F,4531,5213,1,5,0,1
3056,Arabelle,MONK,F,2708,1400,3,3,1,0
3057,Cattleya,POINDEXTER,F,4350,3807,1,5,0,2
3058,Jackeline,RUPP,F,3223,1203,7,7,6,2
3059,Jaslyn,FERRY,F,2589,610,8,8,7,7
3060,Jaya,NEGRETE,F,3781,4274,1,6,1,4
3061,Kayley,MUSE,F,4004,2862,8,10,1,6
3062,Rowen,GRESHAM,F,25,5112,11,5,1,3
3063,Tahlia,BEAUCHAMP,F,5202,2716,4,20,11,6
3064,Bernardo,BARCLAY,M,2926,1951,16,10,0,9
3065,Cashton,SCHMID,M,4790,66,1,10,0,8
3066,Francesco,CHUN,M,2204,5154,9,5,3,3
3067,Xavi,BRICE,M,569,4269,5,17,5,7
3068,Alessa,FAULK,F,1812,4737,1,1,0,0
3069,Annistyn,WATTERS,F,2095,1846,2,2,1,2
3070,Brigitte,BRIONES,F,2368,3784,4,3,0,2
3071,Desirae,GUAJARDO,F,2597,42,7,5,0,2
3072,Lenora,HARWOOD,F,3998,133,1,3,1,2
3073,Martina,GRISSOM,F,5381,2656,5,8,7,7
3074,Saphira,HARLOW,F,5098,2035,9,2,2,2
3075,Sia,WHELAN,F,1173,2931,8,8,7,4
3076,Zadie,BURDETTE,F,753,985,9,4,1,2
3077,Siddharth,PALUMBO,M,3189,5467,2,20,4,8
3078,Adyson,PAULSEN,F,3607,3546,1,0,0,0
3079,Althea,CORRIGAN,F,964,3687,20,11,6,9
3080,Ariane,GARVEY,F,316,5183,8,1,0,0
3081,Ariyana,LEVESQUE,F,1735,2481,2,4,1,2
3082,Avril,DOCKERY,F,5481,4793,29,22,0,4
3083,Inara,DELGADILLO,F,5078,3233,7,0,0,0
3084,Moira,GOOCH,F,491,1741,9,8,0,7
3085,Oona,CAO,F,1239,3490,8,8,7,7
3086,Precious,MULLIN,F,4733,2316,5,18,3,7
3087,Shania,RIDLEY,F,4563,3562,5,9,0,8
3088,Adiel,STANFIELD,M,5312,2287,2,13,4,8
3089,Cordell,DIAL,M,986,2062,5,10,0,1
3090,Dereck,NORIEGA,M,4264,2890,2,5,1,2
3091,Jayven,CEBALLOS,M,4426,1731,20,5,0,3
3092,Kael,NUNES,M,2237,4265,7,2,1,0
3093,Ramsey,NEWBY,M,906,4773,3,24,9,11
3094,Abrianna,BAUMGARTNER,F,582,1835,16,2,2,2
3095,Ariadna,HUSSAIN,F,3247,2125,9,10,8,8
3096,Avarie,WYMAN,F,4865,4331,1,21,11,10
3097,Georgina,CAUSEY,F,5210,1309,7,8,1,7
3098,Geraldine,GOSSETT,F,3523,4552,1,7,0,7
3099,Keegan,NESS,F,209,2166,7,8,7,7
3100,Laci,WAUGH,F,2247,4213,15,4,1,2
3101,Maliya,CHOATE,F,1969,5502,1,13,11,9
3102,Marceline,CARMAN,F,4093,2800,13,5,0,4
3103,May,DAILY,F,2719,1107,24,7,1,7
3104,Sana,DEVORE,F,540,3869,7,7,0,7
3105,Zia,IRBY,F,5019,5398,9,3,2,2
3106,Avion,KONG,M,2734,3262,13,10,1,9
3107,Earl,BREEDEN,M,3492,5075,2,10,8,9
3108,Eliyahu,WHATLEY,M,4813,175,19,21,13,3
3109,Jael,ELLINGTON,M,1346,2865,1,1,0,0
3110,Marshawn,LAMAR,M,4669,650,4,7,0,1
3111,Oren,FULTZ,M,4821,937,4,3,1,1
3112,Presley,BAIR,M,3280,3356,14,9,0,0
3113,Tevin,ZIELINSKI,M,2751,3563,2,5,1,4
3114,Zakaria,COLBY,M,2943,4811,1,4,0,3
3115,Amariah,HOUGHTON,F,2348,3089,7,1,0,0
3116,Amyah,GRIGSBY,F,2881,3263,3,10,9,8
3117,Arlette,FORTUNE,F,1945,3693,2,4,0,2
3118,Halo,PAXTON,F,4463,1137,29,7,0,7
3119,Journie,MCMILLIAN,F,1845,2015,8,3,2,2
3120,Letty,HAMMONS,F,2416,12,10,10,1,2
3121,Melia,BRONSON,F,1834,3721,11,8,0,7
3122,Raeleigh,KECK,F,3388,42,1,6,0,4
3123,Renesmee,WELLMAN,F,1280,5462,28,11,2,9
3124,Roxana,AYRES,F,5167,1773,6,11,4,10
3125,Shae,WHITESIDE,F,2145,1403,3,7,1,7
3126,Zola,MENARD,F,2680,3261,16,16,0,13
3127,Aksel,ROUSH,M,5311,3990,20,4,0,2
3128,Creed,WARDEN,M,3600,5153,9,5,1,2
3129,Devonte,ESPINO,M,1415,1571,1,0,0,0
3130,Eleazar,STRAND,M,4520,5560,3,1,0,0
3131,Jakai,HAGGERTY,M,5528,4475,22,4,0,2
3132,Nova,BANDA,M,4800,762,7,3,1,0
3133,Tobin,FABIAN,M,2863,2681,2,8,0,7
3134,Aubreigh,KREBS,F,1522,5196,13,0,0,0
3135,Izabel,BOWIE,F,1960,611,8,7,6,7
3136,Julietta,BRANSON,F,510,5210,25,2,2,2
3137,Kathy,LENZ,F,2993,5559,28,8,7,7
3138,Nicolette,BENAVIDEZ,F,4752,4226,2,1,0,0
3139,Zuleyka,KEELER,F,3693,5493,9,3,1,2
3140,Dezmond,NEWSOM,M,4869,5158,28,1,0,0
3141,Elvin,EZELL,M,3182,1460,6,13,1,12
3142,Emil,JEFFREY,M,2134,422,21,3,1,2
3143,Izaac,PULLIAM,M,582,2803,8,7,1,7
3144,Jaxsen,CLARY,M,4829,3215,1,3,2,2
3145,Kanon,BYRNES,M,3582,4794,28,1,0,0
3146,Laith,KOPP,M,2069,316,5,5,0,3
3147,Massimo,BEERS,M,3524,2458,2,1,0,0
3148,Niam,SMALLS,M,4301,1707,16,8,7,7
3149,Sebastien,GARDINER,M,1855,1274,9,4,1,3
3150,Zephyr,SOMMERS,M,5204,56,8,6,1,0
3151,Adaleigh,FENNELL,F,3466,525,1,2,2,2
3152,Carrie,MANCINI,F,2140,266,10,1,0,0
3153,Daria,OSULLIVAN,F,1811,4093,1,3,1,2
3154,Darla,SEBASTIAN,F,1860,1519,29,1,0,0
3155,Isha,BRUNS,F,3097,932,2,5,0,4
3156,Kaylah,GIRON,F,519,2018,2,7,0,7
3157,Liza,PARENT,F,928,3206,2,5,0,0
3158,Miabella,BOYLES,F,4251,875,1,7,0,7
3159,Montana,KEEFE,F,1533,5523,15,2,2,2
3160,Skylee,MUIR,F,353,2427,7,5,0,4
3161,Aaryan,WHEAT,M,5496,4827,26,5,1,2
3162,Antony,SHULER,M,19,5145,1,5,0,3
3163,Gionni,VERGARA,M,5550,1358,3,1,0,0
3164,Hasan,PEMBERTON,M,4931,2750,14,6,0,4
3165,Jaydan,BROWNLEE,M,3523,1548,16,2,1,2
3166,Kaine,SOUTH,M,281,5189,1,10,9,0
3167,Kiyan,BROCKMAN,M,3796,4132,3,1,0,0
3168,Sammy,FANNING,M,1810,5188,10,18,12,17
3169,Yandel,ROYER,M,2561,2425,6,5,1,3
3170,Alyse,HERZOG,F,1601,5575,2,5,1,2
3171,Amethyst,MORLEY,F,1705,2552,9,1,0,1
3172,Anaiah,BETHEA,F,1374,975,10,25,3,9
3173,Betsy,NEEDHAM,F,4836,2636,6,1,0,0
3174,Camdyn,TONG,F,562,1400,9,4,1,2
3175,Christian,ROQUE,F,887,4492,28,3,1,2
3176,Deja,MOJICA,F,1120,2488,10,13,3,12
3177,Khalia,BUNN,F,4513,2173,14,3,1,2
3178,Krista,FRANCOIS,F,1982,5274,27,5,0,2
3179,Margarita,NOE,F,3484,607,7,5,1,3
3180,Salome,KUNTZ,F,3588,5397,1,13,10,7
3181,Sheila,SNOWDEN,F,4890,482,24,4,3,2
3182,Stormy,WITHERS,F,4963,16,26,21,1,6
3183,Susana,HARLAN,F,5235,2072,20,7,7,7
3184,Yamilet,SEIBERT,F,5495,3863,5,5,4,4
3185,Axle,LIMON,M,3662,4751,7,10,0,7
3186,Coby,KIEFER,M,4854,702,7,10,1,8
3187,Demari,BONE,M,4732,3563,5,2,0,2
3188,Hoyt,SELL,M,4274,2348,26,5,0,4
3189,Kain,ALLAN,M,5590,1297,2,2,0,2
3190,Kiran,SKIDMORE,M,1549,4437,12,5,1,4
3191,Nestor,WREN,M,3085,2168,10,5,0,2
3192,Tylan,DUNAWAY,M,2786,2947,25,5,0,2
3193,Anyla,FINNEGAN,F,1021,1771,10,29,11,10
3194,Cambrie,MOE,F,1182,1943,19,10,0,8
3195,Caysen,WOLFORD,M,69,507,18,6,0,4
3196,Deion,SEELEY,M,2700,5558,27,5,1,4
3197,Jaeden,KROLL,M,987,3193,5,2,1,0
3198,Jeremih,LIVELY,M,120,2767,3,1,0,0
3199,Nikhil,JANSSEN,M,3022,966,26,20,1,12
3200,Rian,MONTAGUE,M,307,247,3,3,0,2
3201,Westyn,RAHMAN,M,5000,5139,15,5,1,4
3202,Alyanna,BOEHM,F,3111,1601,8,10,0,7
3203,Elliette,NETTLES,F,2950,281,19,2,1,1
3204,Emoni,DEES,F,1663,2100,4,1,0,0
3205,Eryn,KRIEGER,F,4696,1180,2,9,7,8
3206,Jamya,PEEK,F,4709,2400,2,1,0,0
3207,Jordin,HERSHBERGER,F,2178,1770,10,27,15,7
3208,Karolina,SAGE,F,700,3300,10,11,6,7
3209,Kenzlee,CUSTER,F,3456,2424,16,18,13,11
3210,Rilee,ZHENG,F,3623,3590,1,5,0,4
3211,Savanah,OTOOLE,F,5477,493,4,3,0,1
3212,Abdul,ELROD,M,753,620,15,5,4,3
3213,Azael,JAIMES,M,2659,16,2,1,0,0
3214,Bradyn,SOMERS,M,1434,711,8,7,5,7
3215,Demarion,LIRA,M,1448,496,2,3,1,2
3216,Kenji,NAGLE,M,1450,5509,7,13,0,8
3217,Ollie,GROOMS,M,2907,4333,10,7,7,7
3218,Zackery,SORIA,M,3633,4193,5,4,1,3
3219,Zaden,DRURY,M,3606,5483,2,3,1,2
3220,Alyna,KEANE,F,3054,465,12,8,0,0
3221,Baila,BOSTIC,F,1549,2083,22,1,0,0
3222,Chelsey,HARTMANN,F,262,1608,17,3,0,2
3223,Chyna,PAULEY,F,354,416,2,2,2,0
3224,Honor,MURRELL,F,4982,941,3,10,9,7
3225,Kaisley,AGEE,F,5522,4730,7,2,1,2
3226,Keren,MANZO,F,2602,2073,6,9,6,7
3227,Lorraine,MOREY,F,5029,3727,1,10,7,7
3228,Nelly,HAMEL,F,3283,3879,3,14,1,10
3229,Rhylee,DUNNING,F,2017,3767,22,11,6,9
3230,Rileigh,TAVARES,F,2177,5187,15,20,5,13
3231,Shayna,MCCLOSKEY,F,4644,3888,12,8,0,7
3232,Taylin,PLUNKETT,F,5261,4768,1,6,0,5
3233,Yulissa,MAPLES,F,3672,3393,5,10,5,8
3234,Yuna,MARCH,F,1730,4448,2,8,3,7
3235,Benaiah,ARMENTA,M,212,4686,2,7,1,0
3236,Cillian,WALDROP,M,5372,2375,5,3,1,2
3237,Devan,ESPINAL,M,2542,5299,16,6,0,5
3238,Eliel,CHRISTENSON,M,475,151,2,5,0,1
3239,Emmit,FAJARDO,M,2542,3203,2,0,0,0
3240,Hans,ROBINS,M,2393,5529,1,1,0,1
3241,Isaak,BAGWELL,M,199,1708,23,8,0,7
3242,Josh,MASSIE,M,2799,3695,9,0,0,0
3243,Kurt,LEAHY,M,1942,762,16,5,0,3
3244,Watson,MEDLIN,M,999,4471,26,10,5,7
3245,Cayla,URBINA,F,634,1078,1,1,0,0
3246,Elisha,ZHU,F,2770,1281,8,6,1,2
3247,Gillian,PANTOJA,F,1666,5304,4,2,1,2
3248,Jamiya,BARBEE,F,2708,1297,24,18,11,8
3249,Karmyn,CLAWSON,F,2248,797,7,9,7,7
3250,Kirsten,REITER,F,4036,1022,2,10,6,9
3251,Niya,KO,F,1929,2066,7,4,1,2
3252,Sahana,CRIDER,F,4812,5013,22,2,2,1
3253,Sahara,MAXEY,F,4492,3146,5,1,0,0
3254,Tayla,WORRELL,F,5594,1662,1,6,4,3
3255,Waverly,BRACKETT,F,1126,3032,21,31,0,9
3256,Zinnia,MCLEMORE,F,2515,3849,1,6,1,4
3257,Bryer,YOUNGER,M,5256,4899,19,5,1,4
3258,Dovid,HER,M,1320,3767,7,1,0,0
3259,Kayleb,HARDESTY,M,3164,1255,2,32,10,7
3260,Mikah,DANNER,M,2042,5379,2,7,0,6
3261,Reign,RAGAN,M,2244,286,2,6,1,2
3262,Rico,ALMANZA,M,803,2643,9,1,0,0
3263,Shamar,NIELSON,M,4869,3449,6,6,1,3
3264,Indigo,GRABER,F,9,2956,9,3,1,2
3265,Josslyn,MCINTIRE,F,1944,575,2,3,0,2
3266,Liah,GRISWOLD,F,4517,2811,1,7,5,7
3267,Melani,TIRADO,F,1823,2102,22,5,0,3
3268,Reem,SEIFERT,F,2495,4432,9,3,1,0
3269,Santana,VALLES,F,107,3633,17,1,0,0
3270,Siya,LANEY,F,4620,5238,28,10,2,2
3271,Teegan,GUPTA,F,4101,628,10,1,0,0
3272,Yasmeen,MALIK,F,2644,2203,2,0,0,0
3273,Austen,LIBBY,M,2038,1544,4,8,4,7
3274,Jamel,MARVIN,M,1485,5396,8,3,0,2
3275,Lamont,KOONTZ,M,1639,5536,29,2,0,2
3276,Lonnie,MARR,M,3307,4967,13,8,0,6
3277,Rome,KOZLOWSKI,M,801,5508,27,4,0,2
3278,Ariyanna,LEMKE,F,460,5294,16,3,1,2
3279,Brylie,BRANT,F,3989,642,2,2,0,1
3280,Channing,PHELAN,F,4286,3390,2,2,2,2
3281,Cleo,KEMPER,F,4933,3437,13,5,1,2
3282,Emmarie,GOODEN,F,240,3549,1,6,0,5
3283,Gitty,BEAULIEU,F,4709,5446,4,1,0,0
3284,Janiah,CARDOZA,F,1098,3232,24,14,8,10
3285,Kloe,HEALEY,F,2685,5155,1,10,8,8
3286,Melodie,HARDWICK,F,2506,2411,19,1,0,0
3287,Rhiannon,ZHAO,F,2811,200,7,3,0,2
3288,Samia,KITCHENS,F,3313,3234,4,10,7,8
3289,Taniyah,BOX,F,3655,2823,2,6,1,2
3290,Yvonne,STEPP,F,405,1110,10,17,11,8
3291,Ajay,COMSTOCK,M,2710,3030,8,13,4,7
3292,Braxtyn,POSTON,M,4682,3451,5,9,7,1
3293,Chaz,SAGER,M,413,3885,8,3,0,2
3294,Dillan,CONTI,M,4863,393,9,4,1,1
3295,Donnie,BORGES,M,1572,1378,1,1,1,1
3296,Eddy,FARROW,M,5103,78,15,10,9,7
3297,Kelton,ACKER,M,4444,564,2,1,0,0
3298,Onyx,GLASER,M,4798,4836,2,3,0,2
3299,Thor,ANTONIO,M,5108,4995,11,3,1,2
3300,Amal,LENNON,F,910,5295,16,7,0,5
3301,Amberly,GAITHER,F,3029,2607,2,10,2,8
3302,Aviva,FREITAS,F,3612,801,16,2,2,2
3303,Carol,ALICEA,F,5588,387,4,6,0,4
3304,Georgiana,MCMILLEN,F,4280,4170,16,1,0,0
3305,Isis,CHAPIN,F,2759,733,5,20,3,8
3306,Jianna,RATCLIFF,F,3687,4323,18,8,7,7
3307,Joslynn,LERMA,F,2044,354,17,2,2,0
3308,Kingsley,SEVERSON,F,1640,3426,12,20,11,10
3309,Margaux,WILDE,F,2571,2493,2,10,0,8
3310,Mazie,MORTENSEN,F,5366,3861,4,4,1,3
3311,Payten,WINCHESTER,F,3419,1966,9,9,1,8
3312,Raniyah,FLANNERY,F,5252,1531,10,9,0,7
3313,Samaya,VILLASENOR,F,3907,916,1,7,7,7
3314,Zarah,CENTENO,F,440,608,2,7,1,7
3315,Abdirahman,BURKHOLDER,M,2322,1804,3,18,1,12
3316,Faris,HORAN,M,3702,362,7,5,1,3
3317,Kolt,MEADOR,M,1734,5272,6,21,12,6
3318,Leyton,INGLE,M,4735,4284,8,2,2,2
3319,Pharaoh,ROLDAN,M,5361,130,29,9,1,7
3320,Umar,ESTRELLA,M,623,2452,3,22,2,10
3321,Zephaniah,PULLEN,M,3812,4790,9,2,2,2
3322,Aiza,NEWKIRK,F,2708,4338,2,7,3,7
3323,Aleyda,GAYTAN,F,2080,3299,10,8,0,5
3324,Arleth,LINDBERG,F,3904,1650,1,1,0,0
3325,Blanca,GATLIN,F,2791,5463,8,5,1,4
3326,Brookelynn,WINDHAM,F,4296,4641,27,22,11,13
3327,Cielo,BEHRENS,F,551,2123,8,8,7,7
3328,Elouise,STOLTZFUS,F,2508,3996,1,1,0,0
3329,Emberly,CINTRON,F,4105,5070,10,2,2,2
3330,Jalayah,BRODERICK,F,131,4421,26,2,2,2
3331,Justyce,JAIME,F,4926,4355,2,5,4,3
3332,Kayli,SOLORZANO,F,4785,3003,13,4,0,2
3333,Kenzley,VENABLE,F,1758,1937,2,8,3,6
3334,Leanne,CULBERTSON,F,537,3013,2,10,1,1
3335,Makenzi,GARAY,F,1932,5450,9,4,2,3
3336,Mileena,CAPUTO,F,4210,336,10,7,0,7
3337,Navy,GRANTHAM,F,2311,4216,20,2,2,2
3338,Nechama,HANLON,F,1472,4874,9,2,2,2
3339,Nila,PARRY,F,2450,411,5,1,0,0
3340,Benny,CRIST,M,4404,2939,4,10,4,7
3341,Clint,COSBY,M,5084,1464,10,1,0,1
3342,Hagen,SHORE,M,954,2788,20,0,0,0
3343,Lazarus,EVERHART,M,1624,2017,21,34,1,16
3344,Noam,DORN,M,3795,2204,1,10,7,8
3345,Syncere,ENG,M,432,1350,8,6,1,4
3346,Yasir,TURLEY,M,3414,4485,2,8,3,1
3347,Zakariya,VALERIO,M,5014,2770,23,2,0,2
3348,Zeus,RAND,M,4119,2863,4,5,1,3
3349,Ameera,HIATT,F,3386,5136,12,6,1,4
3350,Anisa,MOTA,F,4165,4149,7,5,1,4
3351,Arwen,JUDGE,F,3140,639,7,10,0,9
3352,Dianna,KINDER,F,3522,41,1,4,1,2
3353,Edie,COLWELL,F,3592,4334,2,2,2,0
3354,Hensley,ASHWORTH,F,411,2967,10,8,1,1
3355,Ivey,TEJEDA,F,860,1500,15,4,1,2
3356,Kinzlee,SIKES,F,2369,2876,14,4,1,3
3357,Laniya,OSHEA,F,917,3666,18,5,1,4
3358,Magdalene,WESTMORELAND,F,5452,5480,13,4,1,1
3359,Marielle,CULPEPPER,F,730,4436,2,5,4,3
3360,Maryann,FABER,F,1549,3299,2,15,4,12
3361,Tala,LOGSDON,F,4300,3905,2,6,1,3
3362,Taytum,FUGATE,F,445,827,5,3,0,2
3363,Hiram,APODACA,M,3608,4958,20,2,0,2
3364,Jacen,LINDLEY,M,5611,2973,10,8,3,7
3365,Jessiah,SAMSON,M,4390,3323,10,3,1,2
3366,Shepard,LILES,M,1666,5085,9,24,14,9
3367,Yeshua,MCCLANAHAN,M,2095,4540,2,0,0,0
3368,Abigale,BURGE,F,4989,3487,1,1,0,0
3369,Cori,VAIL,F,5430,5282,29,5,1,4
3370,Hudson,ETHERIDGE,F,1713,879,8,4,0,3
3371,Jaylani,BOUDREAU,F,1623,4779,2,1,0,0
3372,Jessalyn,ANDRES,F,4783,3857,3,13,3,7
3373,Kari,NOLL,F,5309,4645,23,3,0,2
3374,Lucero,HIGGS,F,4588,606,6,26,3,0
3375,Oakleigh,SNEAD,F,1260,2401,6,9,0,5
3376,Paizley,LAYMAN,F,4933,1850,10,10,0,7
3377,Rori,NOLEN,F,1664,826,24,31,13,8
3378,Xitlali,TURK,F,4561,3864,10,2,2,2
3379,Akeem,WAYNE,M,211,2803,15,4,0,2
3380,Brandt,BETZ,M,1774,3019,19,2,2,1
3381,Canyon,VICTOR,M,2576,3414,2,5,0,4
3382,Cecil,LAFFERTY,M,196,1770,3,14,6,8
3383,Dakari,CARBONE,M,658,1440,9,1,0,0
3384,Don,SKIPPER,M,1458,2573,7,0,0,0
3385,Ishan,ZELLER,M,3380,4429,10,1,0,0
3386,Loki,KASPER,M,5270,3289,20,9,7,8
3387,Ramses,DESANTIS,M,973,2089,4,4,1,2
3388,Ashleigh,FOGLE,F,3384,5560,7,5,1,3
3389,Brea,GANDY,F,1276,595,7,9,7,7
3390,Colleen,MENDENHALL,F,459,532,16,9,7,3
3391,Graciela,SEWARD,F,3221,5587,25,4,1,0
3392,Klara,GULLEY,F,5208,2950,2,9,0,8
3393,Arham,SCHWEITZER,M,3077,334,1,8,1,6
3394,Duane,STINE,M,3904,2848,1,8,7,5
3395,Kadyn,SOWERS,M,5455,287,2,3,0,2
3396,Tyrese,DUENAS,M,2716,3315,22,8,1,7
3397,Aleksandra,MONSON,F,3536,3698,1,0,0,0
3398,Aleyna,BRINKMAN,F,4414,1263,16,20,4,17
3399,Ashly,HUBERT,F,3394,1957,24,5,2,3
3400,Asiya,MOTLEY,F,5325,2109,17,4,0,1
3401,Carmela,PFEIFER,F,4824,2845,8,9,0,8
3402,Echo,WEINBERG,F,3699,2578,6,6,1,1
3403,Gentry,EGGLESTON,F,2481,2560,10,18,4,11
3404,Iyla,ISOM,F,3003,686,3,5,0,3
